date,datatype,station,value,temp_f,year,month,day
2001-06-22,TAVG,GHCND:USW00094728,73,7.3,2001,6,22
2001-06-23,TAVG,GHCND:USW00094728,73,7.3,2001,6,23
2001-06-24,TAVG,GHCND:USW00094728,70,7.0,2001,6,24
2001-06-25,TAVG,GHCND:USW00094728,74,7.4,2001,6,25
2001-06-26,TAVG,GHCND:USW00094728,78,7.8,2001,6,26
2001-06-27,TAVG,GHCND:USW00094728,81,8.1,2001,6,27
2001-06-28,TAVG,GHCND:USW00094728,83,8.3,2001,6,28
2001-06-29,TAVG,GHCND:USW00094728,78,7.8,2001,6,29
2001-06-30,TAVG,GHCND:USW00094728,83,8.3,2001,6,30
2001-07-01,TAVG,GHCND:USW00094728,75,7.5,2001,7,1
2001-07-02,TAVG,GHCND:USW00094728,65,6.5,2001,7,2
2001-07-03,TAVG,GHCND:USW00094728,67,6.7,2001,7,3
2001-07-04,TAVG,GHCND:USW00094728,73,7.3,2001,7,4
2001-07-05,TAVG,GHCND:USW00094728,0,0.0,2001,7,5
2001-07-06,TAVG,GHCND:USW00094728,67,6.7,2001,7,6
2001-07-07,TAVG,GHCND:USW00094728,71,7.1,2001,7,7
2001-07-08,TAVG,GHCND:USW00094728,69,6.9,2001,7,8
2001-07-09,TAVG,GHCND:USW00094728,78,7.8,2001,7,9
2001-07-10,TAVG,GHCND:USW00094728,80,8.0,2001,7,10
2001-07-11,TAVG,GHCND:USW00094728,74,7.4,2001,7,11
2001-07-12,TAVG,GHCND:USW00094728,71,7.1,2001,7,12
2001-07-13,TAVG,GHCND:USW00094728,70,7.0,2001,7,13
2001-07-14,TAVG,GHCND:USW00094728,71,7.1,2001,7,14
2001-07-15,TAVG,GHCND:USW00094728,72,7.2,2001,7,15
2001-07-16,TAVG,GHCND:USW00094728,76,7.6,2001,7,16
2001-07-17,TAVG,GHCND:USW00094728,77,7.7,2001,7,17
2001-07-18,TAVG,GHCND:USW00094728,74,7.4,2001,7,18
2001-07-19,TAVG,GHCND:USW00094728,71,7.1,2001,7,19
2001-07-20,TAVG,GHCND:USW00094728,72,7.2,2001,7,20
2001-07-21,TAVG,GHCND:USW00094728,76,7.6,2001,7,21
2001-07-22,TAVG,GHCND:USW00094728,76,7.6,2001,7,22
2001-07-23,TAVG,GHCND:USW00094728,79,7.9,2001,7,23
2001-07-24,TAVG,GHCND:USW00094728,83,8.3,2001,7,24
2001-07-25,TAVG,GHCND:USW00094728,86,8.6,2001,7,25
2001-07-26,TAVG,GHCND:USW00094728,72,7.2,2001,7,26
2001-07-27,TAVG,GHCND:USW00094728,69,6.9,2001,7,27
2001-07-28,TAVG,GHCND:USW00094728,72,7.2,2001,7,28
2001-07-29,TAVG,GHCND:USW00094728,72,7.2,2001,7,29
2001-07-30,TAVG,GHCND:USW00094728,70,7.0,2001,7,30
2001-07-31,TAVG,GHCND:USW00094728,74,7.4,2001,7,31
2001-08-01,TAVG,GHCND:USW00094728,80,8.0,2001,8,1
2001-08-02,TAVG,GHCND:USW00094728,82,8.2,2001,8,2
2001-08-03,TAVG,GHCND:USW00094728,79,7.9,2001,8,3
2001-08-04,TAVG,GHCND:USW00094728,79,7.9,2001,8,4
2001-08-05,TAVG,GHCND:USW00094728,80,8.0,2001,8,5
2001-08-06,TAVG,GHCND:USW00094728,85,8.5,2001,8,6
2001-08-07,TAVG,GHCND:USW00094728,89,8.9,2001,8,7
2001-08-08,TAVG,GHCND:USW00094728,89,8.9,2001,8,8
2001-08-10,TAVG,GHCND:USW00094728,86,8.6,2001,8,10
2001-08-11,TAVG,GHCND:USW00094728,73,7.3,2001,8,11
2001-08-12,TAVG,GHCND:USW00094728,74,7.4,2001,8,12
2001-08-13,TAVG,GHCND:USW00094728,78,7.8,2001,8,13
2001-08-14,TAVG,GHCND:USW00094728,75,7.5,2001,8,14
2001-08-15,TAVG,GHCND:USW00094728,75,7.5,2001,8,15
2001-08-16,TAVG,GHCND:USW00094728,76,7.6,2001,8,16
2001-08-18,TAVG,GHCND:USW00094728,78,7.8,2001,8,18
2001-08-19,TAVG,GHCND:USW00094728,78,7.8,2001,8,19
2001-08-20,TAVG,GHCND:USW00094728,79,7.9,2001,8,20
2001-08-21,TAVG,GHCND:USW00094728,78,7.8,2001,8,21
2001-08-22,TAVG,GHCND:USW00094728,78,7.8,2001,8,22
2001-08-23,TAVG,GHCND:USW00094728,76,7.6,2001,8,23
2001-08-24,TAVG,GHCND:USW00094728,75,7.5,2001,8,24
2001-08-25,TAVG,GHCND:USW00094728,72,7.2,2001,8,25
2001-08-26,TAVG,GHCND:USW00094728,72,7.2,2001,8,26
2001-08-27,TAVG,GHCND:USW00094728,79,7.9,2001,8,27
2001-08-28,TAVG,GHCND:USW00094728,79,7.9,2001,8,28
2001-08-29,TAVG,GHCND:USW00094728,76,7.6,2001,8,29
2001-08-30,TAVG,GHCND:USW00094728,0,0.0,2001,8,30
2001-08-31,TAVG,GHCND:USW00094728,78,7.8,2001,8,31
2001-09-01,TAVG,GHCND:USW00094728,73,7.3,2001,9,1
2001-09-02,TAVG,GHCND:USW00094728,67,6.7,2001,9,2
2001-09-03,TAVG,GHCND:USW00094728,70,7.0,2001,9,3
2001-09-04,TAVG,GHCND:USW00094728,72,7.2,2001,9,4
2001-09-05,TAVG,GHCND:USW00094728,71,7.1,2001,9,5
2001-09-06,TAVG,GHCND:USW00094728,70,7.0,2001,9,6
2001-09-07,TAVG,GHCND:USW00094728,75,7.5,2001,9,7
2001-09-08,TAVG,GHCND:USW00094728,75,7.5,2001,9,8
2001-09-09,TAVG,GHCND:USW00094728,76,7.6,2001,9,9
2001-09-10,TAVG,GHCND:USW00094728,77,7.7,2001,9,10
2001-09-11,TAVG,GHCND:USW00094728,72,7.2,2001,9,11
2001-09-12,TAVG,GHCND:USW00094728,70,7.0,2001,9,12
2001-09-13,TAVG,GHCND:USW00094728,75,7.5,2001,9,13
2001-09-14,TAVG,GHCND:USW00094728,61,6.1,2001,9,14
2001-09-15,TAVG,GHCND:USW00094728,61,6.1,2001,9,15
2001-09-16,TAVG,GHCND:USW00094728,63,6.3,2001,9,16
2001-09-17,TAVG,GHCND:USW00094728,67,6.7,2001,9,17
2001-09-18,TAVG,GHCND:USW00094728,69,6.9,2001,9,18
2001-09-19,TAVG,GHCND:USW00094728,70,7.0,2001,9,19
2001-09-20,TAVG,GHCND:USW00094728,68,6.8,2001,9,20
2001-09-21,TAVG,GHCND:USW00094728,70,7.0,2001,9,21
2001-09-22,TAVG,GHCND:USW00094728,73,7.3,2001,9,22
2001-09-23,TAVG,GHCND:USW00094728,71,7.1,2001,9,23
2001-09-24,TAVG,GHCND:USW00094728,71,7.1,2001,9,24
2001-09-25,TAVG,GHCND:USW00094728,65,6.5,2001,9,25
2001-09-26,TAVG,GHCND:USW00094728,57,5.7,2001,9,26
2001-09-27,TAVG,GHCND:USW00094728,60,6.0,2001,9,27
2001-09-28,TAVG,GHCND:USW00094728,59,5.9,2001,9,28
2001-09-29,TAVG,GHCND:USW00094728,59,5.9,2001,9,29
2001-09-30,TAVG,GHCND:USW00094728,53,5.3,2001,9,30
2001-10-01,TAVG,GHCND:USW00094728,53,5.3,2001,10,1
2001-10-02,TAVG,GHCND:USW00094728,63,6.3,2001,10,2
2001-10-03,TAVG,GHCND:USW00094728,71,7.1,2001,10,3
2001-10-04,TAVG,GHCND:USW00094728,72,7.2,2001,10,4
2001-10-05,TAVG,GHCND:USW00094728,71,7.1,2001,10,5
2001-10-06,TAVG,GHCND:USW00094728,61,6.1,2001,10,6
2001-10-07,TAVG,GHCND:USW00094728,50,5.0,2001,10,7
2001-10-08,TAVG,GHCND:USW00094728,46,4.6,2001,10,8
2001-10-09,TAVG,GHCND:USW00094728,50,5.0,2001,10,9
2001-10-10,TAVG,GHCND:USW00094728,58,5.8,2001,10,10
2001-10-11,TAVG,GHCND:USW00094728,65,6.5,2001,10,11
2001-10-12,TAVG,GHCND:USW00094728,67,6.7,2001,10,12
2001-10-13,TAVG,GHCND:USW00094728,68,6.8,2001,10,13
2001-10-14,TAVG,GHCND:USW00094728,62,6.2,2001,10,14
2001-10-15,TAVG,GHCND:USW00094728,63,6.3,2001,10,15
2001-10-16,TAVG,GHCND:USW00094728,59,5.9,2001,10,16
2001-10-17,TAVG,GHCND:USW00094728,53,5.3,2001,10,17
2001-10-18,TAVG,GHCND:USW00094728,49,4.9,2001,10,18
2001-10-19,TAVG,GHCND:USW00094728,54,5.4,2001,10,19
2001-10-20,TAVG,GHCND:USW00094728,62,6.2,2001,10,20
2001-10-21,TAVG,GHCND:USW00094728,64,6.4,2001,10,21
2001-10-22,TAVG,GHCND:USW00094728,65,6.5,2001,10,22
2001-10-23,TAVG,GHCND:USW00094728,61,6.1,2001,10,23
2001-10-24,TAVG,GHCND:USW00094728,72,7.2,2001,10,24
2001-10-25,TAVG,GHCND:USW00094728,66,6.6,2001,10,25
2001-10-26,TAVG,GHCND:USW00094728,51,5.1,2001,10,26
2001-10-27,TAVG,GHCND:USW00094728,47,4.7,2001,10,27
2001-10-28,TAVG,GHCND:USW00094728,45,4.5,2001,10,28
2001-10-29,TAVG,GHCND:USW00094728,47,4.7,2001,10,29
2001-10-30,TAVG,GHCND:USW00094728,54,5.4,2001,10,30
2001-10-31,TAVG,GHCND:USW00094728,50,5.0,2001,10,31
2001-11-01,TAVG,GHCND:USW00094728,60,6.0,2001,11,1
2001-11-02,TAVG,GHCND:USW00094728,66,6.6,2001,11,2
2001-11-03,TAVG,GHCND:USW00094728,61,6.1,2001,11,3
2001-11-04,TAVG,GHCND:USW00094728,55,5.5,2001,11,4
2001-11-05,TAVG,GHCND:USW00094728,47,4.7,2001,11,5
2001-11-06,TAVG,GHCND:USW00094728,49,4.9,2001,11,6
2001-11-07,TAVG,GHCND:USW00094728,56,5.6,2001,11,7
2001-11-08,TAVG,GHCND:USW00094728,50,5.0,2001,11,8
2001-11-09,TAVG,GHCND:USW00094728,49,4.9,2001,11,9
2001-11-10,TAVG,GHCND:USW00094728,52,5.2,2001,11,10
2001-11-11,TAVG,GHCND:USW00094728,45,4.5,2001,11,11
2001-11-12,TAVG,GHCND:USW00094728,42,4.2,2001,11,12
2001-11-13,TAVG,GHCND:USW00094728,45,4.5,2001,11,13
2001-11-14,TAVG,GHCND:USW00094728,51,5.1,2001,11,14
2001-11-15,TAVG,GHCND:USW00094728,59,5.9,2001,11,15
2001-11-16,TAVG,GHCND:USW00094728,62,6.2,2001,11,16
2001-11-17,TAVG,GHCND:USW00094728,48,4.8,2001,11,17
2001-11-18,TAVG,GHCND:USW00094728,51,5.1,2001,11,18
2001-11-19,TAVG,GHCND:USW00094728,53,5.3,2001,11,19
2001-11-20,TAVG,GHCND:USW00094728,49,4.9,2001,11,20
2001-11-21,TAVG,GHCND:USW00094728,40,4.0,2001,11,21
2001-11-22,TAVG,GHCND:USW00094728,47,4.7,2001,11,22
2001-11-23,TAVG,GHCND:USW00094728,51,5.1,2001,11,23
2001-11-24,TAVG,GHCND:USW00094728,56,5.6,2001,11,24
2001-11-25,TAVG,GHCND:USW00094728,61,6.1,2001,11,25
2001-11-26,TAVG,GHCND:USW00094728,57,5.7,2001,11,26
2001-11-27,TAVG,GHCND:USW00094728,52,5.2,2001,11,27
2001-11-28,TAVG,GHCND:USW00094728,59,5.9,2001,11,28
2001-11-29,TAVG,GHCND:USW00094728,52,5.2,2001,11,29
2001-11-30,TAVG,GHCND:USW00094728,62,6.2,2001,11,30
2001-12-01,TAVG,GHCND:USW00094728,61,6.1,2001,12,1
2001-12-02,TAVG,GHCND:USW00094728,50,5.0,2001,12,2
2001-12-03,TAVG,GHCND:USW00094728,50,5.0,2001,12,3
2001-12-04,TAVG,GHCND:USW00094728,56,5.6,2001,12,4
2001-12-05,TAVG,GHCND:USW00094728,63,6.3,2001,12,5
2001-12-06,TAVG,GHCND:USW00094728,65,6.5,2001,12,6
2001-12-07,TAVG,GHCND:USW00094728,55,5.5,2001,12,7
2001-12-08,TAVG,GHCND:USW00094728,43,4.3,2001,12,8
2001-12-09,TAVG,GHCND:USW00094728,39,3.9,2001,12,9
2001-12-10,TAVG,GHCND:USW00094728,42,4.2,2001,12,10
2001-12-11,TAVG,GHCND:USW00094728,50,5.0,2001,12,11
2001-12-12,TAVG,GHCND:USW00094728,44,4.4,2001,12,12
2001-12-13,TAVG,GHCND:USW00094728,50,5.0,2001,12,13
2001-12-14,TAVG,GHCND:USW00094728,58,5.8,2001,12,14
2001-12-15,TAVG,GHCND:USW00094728,49,4.9,2001,12,15
2001-12-16,TAVG,GHCND:USW00094728,37,3.7,2001,12,16
2001-12-17,TAVG,GHCND:USW00094728,45,4.5,2001,12,17
2001-12-18,TAVG,GHCND:USW00094728,51,5.1,2001,12,18
2001-12-19,TAVG,GHCND:USW00094728,46,4.6,2001,12,19
2001-12-20,TAVG,GHCND:USW00094728,43,4.3,2001,12,20
2001-12-21,TAVG,GHCND:USW00094728,38,3.8,2001,12,21
2001-12-22,TAVG,GHCND:USW00094728,37,3.7,2001,12,22
2001-12-23,TAVG,GHCND:USW00094728,41,4.1,2001,12,23
2001-12-24,TAVG,GHCND:USW00094728,43,4.3,2001,12,24
2001-12-25,TAVG,GHCND:USW00094728,34,3.4,2001,12,25
2001-12-26,TAVG,GHCND:USW00094728,34,3.4,2001,12,26
2001-12-27,TAVG,GHCND:USW00094728,30,3.0,2001,12,27
2001-12-28,TAVG,GHCND:USW00094728,34,3.4,2001,12,28
2001-12-29,TAVG,GHCND:USW00094728,35,3.5,2001,12,29
2001-12-30,TAVG,GHCND:USW00094728,27,2.7,2001,12,30
2001-12-31,TAVG,GHCND:USW00094728,26,2.6,2001,12,31
2002-01-01,TAVG,GHCND:USW00094728,28,2.8,2002,1,1
2002-01-02,TAVG,GHCND:USW00094728,30,3.0,2002,1,2
2002-01-03,TAVG,GHCND:USW00094728,31,3.1,2002,1,3
2002-01-04,TAVG,GHCND:USW00094728,34,3.4,2002,1,4
2002-01-05,TAVG,GHCND:USW00094728,38,3.8,2002,1,5
2002-01-06,TAVG,GHCND:USW00094728,38,3.8,2002,1,6
2002-01-07,TAVG,GHCND:USW00094728,32,3.2,2002,1,7
2002-01-08,TAVG,GHCND:USW00094728,29,2.9,2002,1,8
2002-01-09,TAVG,GHCND:USW00094728,37,3.7,2002,1,9
2002-01-10,TAVG,GHCND:USW00094728,46,4.6,2002,1,10
2002-01-11,TAVG,GHCND:USW00094728,45,4.5,2002,1,11
2002-01-12,TAVG,GHCND:USW00094728,43,4.3,2002,1,12
2002-01-13,TAVG,GHCND:USW00094728,41,4.1,2002,1,13
2002-01-14,TAVG,GHCND:USW00094728,39,3.9,2002,1,14
2002-01-15,TAVG,GHCND:USW00094728,43,4.3,2002,1,15
2002-01-16,TAVG,GHCND:USW00094728,39,3.9,2002,1,16
2002-01-17,TAVG,GHCND:USW00094728,41,4.1,2002,1,17
2002-01-18,TAVG,GHCND:USW00094728,34,3.4,2002,1,18
2002-01-19,TAVG,GHCND:USW00094728,29,2.9,2002,1,19
2002-01-20,TAVG,GHCND:USW00094728,32,3.2,2002,1,20
2002-01-21,TAVG,GHCND:USW00094728,37,3.7,2002,1,21
2002-01-22,TAVG,GHCND:USW00094728,42,4.2,2002,1,22
2002-01-23,TAVG,GHCND:USW00094728,45,4.5,2002,1,23
2002-01-24,TAVG,GHCND:USW00094728,48,4.8,2002,1,24
2002-01-25,TAVG,GHCND:USW00094728,43,4.3,2002,1,25
2002-01-26,TAVG,GHCND:USW00094728,47,4.7,2002,1,26
2002-01-27,TAVG,GHCND:USW00094728,52,5.2,2002,1,27
2002-01-28,TAVG,GHCND:USW00094728,53,5.3,2002,1,28
2002-01-29,TAVG,GHCND:USW00094728,60,6.0,2002,1,29
2002-01-30,TAVG,GHCND:USW00094728,51,5.1,2002,1,30
2002-01-31,TAVG,GHCND:USW00094728,39,3.9,2002,1,31
2002-02-01,TAVG,GHCND:USW00094728,47,4.7,2002,2,1
2002-02-02,TAVG,GHCND:USW00094728,35,3.5,2002,2,2
2002-02-03,TAVG,GHCND:USW00094728,37,3.7,2002,2,3
2002-02-04,TAVG,GHCND:USW00094728,34,3.4,2002,2,4
2002-02-05,TAVG,GHCND:USW00094728,26,2.6,2002,2,5
2002-02-06,TAVG,GHCND:USW00094728,37,3.7,2002,2,6
2002-02-07,TAVG,GHCND:USW00094728,42,4.2,2002,2,7
2002-02-08,TAVG,GHCND:USW00094728,45,4.5,2002,2,8
2002-02-09,TAVG,GHCND:USW00094728,42,4.2,2002,2,9
2002-02-10,TAVG,GHCND:USW00094728,47,4.7,2002,2,10
2002-02-11,TAVG,GHCND:USW00094728,40,4.0,2002,2,11
2002-02-12,TAVG,GHCND:USW00094728,34,3.4,2002,2,12
2002-02-13,TAVG,GHCND:USW00094728,33,3.3,2002,2,13
2002-02-14,TAVG,GHCND:USW00094728,30,3.0,2002,2,14
2002-02-15,TAVG,GHCND:USW00094728,41,4.1,2002,2,15
2002-02-16,TAVG,GHCND:USW00094728,50,5.0,2002,2,16
2002-02-17,TAVG,GHCND:USW00094728,42,4.2,2002,2,17
2002-02-18,TAVG,GHCND:USW00094728,38,3.8,2002,2,18
2002-02-19,TAVG,GHCND:USW00094728,42,4.2,2002,2,19
2002-02-20,TAVG,GHCND:USW00094728,50,5.0,2002,2,20
2002-02-21,TAVG,GHCND:USW00094728,57,5.7,2002,2,21
2002-02-22,TAVG,GHCND:USW00094728,47,4.7,2002,2,22
2002-02-23,TAVG,GHCND:USW00094728,40,4.0,2002,2,23
2002-02-24,TAVG,GHCND:USW00094728,39,3.9,2002,2,24
2002-02-25,TAVG,GHCND:USW00094728,45,4.5,2002,2,25
2002-02-26,TAVG,GHCND:USW00094728,50,5.0,2002,2,26
2002-02-27,TAVG,GHCND:USW00094728,40,4.0,2002,2,27
2002-02-28,TAVG,GHCND:USW00094728,33,3.3,2002,2,28
2002-03-01,TAVG,GHCND:USW00094728,38,3.8,2002,3,1
2002-03-02,TAVG,GHCND:USW00094728,43,4.3,2002,3,2
2002-03-03,TAVG,GHCND:USW00094728,53,5.3,2002,3,3
2002-03-04,TAVG,GHCND:USW00094728,35,3.5,2002,3,4
2002-03-05,TAVG,GHCND:USW00094728,27,2.7,2002,3,5
2002-03-06,TAVG,GHCND:USW00094728,46,4.6,2002,3,6
2002-03-07,TAVG,GHCND:USW00094728,55,5.5,2002,3,7
2002-03-08,TAVG,GHCND:USW00094728,46,4.6,2002,3,8
2002-03-09,TAVG,GHCND:USW00094728,54,5.4,2002,3,9
2002-03-10,TAVG,GHCND:USW00094728,45,4.5,2002,3,10
2002-03-11,TAVG,GHCND:USW00094728,34,3.4,2002,3,11
2002-03-12,TAVG,GHCND:USW00094728,44,4.4,2002,3,12
2002-03-13,TAVG,GHCND:USW00094728,43,4.3,2002,3,13
2002-03-14,TAVG,GHCND:USW00094728,55,5.5,2002,3,14
2002-03-15,TAVG,GHCND:USW00094728,55,5.5,2002,3,15
2002-03-16,TAVG,GHCND:USW00094728,51,5.1,2002,3,16
2002-03-17,TAVG,GHCND:USW00094728,36,3.6,2002,3,17
2002-03-18,TAVG,GHCND:USW00094728,36,3.6,2002,3,18
2002-03-19,TAVG,GHCND:USW00094728,42,4.2,2002,3,19
2002-03-20,TAVG,GHCND:USW00094728,41,4.1,2002,3,20
2002-03-21,TAVG,GHCND:USW00094728,43,4.3,2002,3,21
2002-03-22,TAVG,GHCND:USW00094728,28,2.8,2002,3,22
2002-03-23,TAVG,GHCND:USW00094728,37,3.7,2002,3,23
2002-03-24,TAVG,GHCND:USW00094728,47,4.7,2002,3,24
2002-03-25,TAVG,GHCND:USW00094728,43,4.3,2002,3,25
2002-03-26,TAVG,GHCND:USW00094728,41,4.1,2002,3,26
2002-03-27,TAVG,GHCND:USW00094728,46,4.6,2002,3,27
2002-03-28,TAVG,GHCND:USW00094728,46,4.6,2002,3,28
2002-03-29,TAVG,GHCND:USW00094728,51,5.1,2002,3,29
2002-03-30,TAVG,GHCND:USW00094728,61,6.1,2002,3,30
2002-03-31,TAVG,GHCND:USW00094728,54,5.4,2002,3,31
2002-04-01,TAVG,GHCND:USW00094728,53,5.3,2002,4,1
2002-04-02,TAVG,GHCND:USW00094728,48,4.8,2002,4,2
2002-04-03,TAVG,GHCND:USW00094728,60,6.0,2002,4,3
2002-04-04,TAVG,GHCND:USW00094728,44,4.4,2002,4,4
2002-04-05,TAVG,GHCND:USW00094728,39,3.9,2002,4,5
2002-04-06,TAVG,GHCND:USW00094728,39,3.9,2002,4,6
2002-04-07,TAVG,GHCND:USW00094728,39,3.9,2002,4,7
2002-04-08,TAVG,GHCND:USW00094728,50,5.0,2002,4,8
2002-04-09,TAVG,GHCND:USW00094728,64,6.4,2002,4,9
2002-04-10,TAVG,GHCND:USW00094728,58,5.8,2002,4,10
2002-04-11,TAVG,GHCND:USW00094728,53,5.3,2002,4,11
2002-04-12,TAVG,GHCND:USW00094728,51,5.1,2002,4,12
2002-04-13,TAVG,GHCND:USW00094728,64,6.4,2002,4,13
2002-04-14,TAVG,GHCND:USW00094728,66,6.6,2002,4,14
2002-04-15,TAVG,GHCND:USW00094728,71,7.1,2002,4,15
2002-04-16,TAVG,GHCND:USW00094728,81,8.1,2002,4,16
2002-04-17,TAVG,GHCND:USW00094728,85,8.5,2002,4,17
2002-04-18,TAVG,GHCND:USW00094728,84,8.4,2002,4,18
2002-04-19,TAVG,GHCND:USW00094728,76,7.6,2002,4,19
2002-04-20,TAVG,GHCND:USW00094728,62,6.2,2002,4,20
2002-04-21,TAVG,GHCND:USW00094728,53,5.3,2002,4,21
2002-04-22,TAVG,GHCND:USW00094728,49,4.9,2002,4,22
2002-04-23,TAVG,GHCND:USW00094728,48,4.8,2002,4,23
2002-04-24,TAVG,GHCND:USW00094728,51,5.1,2002,4,24
2002-04-25,TAVG,GHCND:USW00094728,48,4.8,2002,4,25
2002-04-26,TAVG,GHCND:USW00094728,51,5.1,2002,4,26
2002-04-27,TAVG,GHCND:USW00094728,52,5.2,2002,4,27
2002-04-28,TAVG,GHCND:USW00094728,52,5.2,2002,4,28
2002-04-29,TAVG,GHCND:USW00094728,49,4.9,2002,4,29
2002-04-30,TAVG,GHCND:USW00094728,51,5.1,2002,4,30
2002-05-01,TAVG,GHCND:USW00094728,56,5.6,2002,5,1
2002-05-02,TAVG,GHCND:USW00094728,53,5.3,2002,5,2
2002-05-03,TAVG,GHCND:USW00094728,55,5.5,2002,5,3
2002-05-04,TAVG,GHCND:USW00094728,57,5.7,2002,5,4
2002-05-05,TAVG,GHCND:USW00094728,61,6.1,2002,5,5
2002-05-06,TAVG,GHCND:USW00094728,64,6.4,2002,5,6
2002-05-07,TAVG,GHCND:USW00094728,69,6.9,2002,5,7
2002-05-08,TAVG,GHCND:USW00094728,64,6.4,2002,5,8
2002-05-09,TAVG,GHCND:USW00094728,53,5.3,2002,5,9
2002-05-10,TAVG,GHCND:USW00094728,65,6.5,2002,5,10
2002-05-11,TAVG,GHCND:USW00094728,62,6.2,2002,5,11
2002-05-12,TAVG,GHCND:USW00094728,56,5.6,2002,5,12
2002-05-13,TAVG,GHCND:USW00094728,51,5.1,2002,5,13
2002-05-14,TAVG,GHCND:USW00094728,55,5.5,2002,5,14
2002-05-15,TAVG,GHCND:USW00094728,58,5.8,2002,5,15
2002-05-16,TAVG,GHCND:USW00094728,67,6.7,2002,5,16
2002-05-17,TAVG,GHCND:USW00094728,67,6.7,2002,5,17
2002-05-18,TAVG,GHCND:USW00094728,49,4.9,2002,5,18
2002-05-19,TAVG,GHCND:USW00094728,50,5.0,2002,5,19
2002-05-20,TAVG,GHCND:USW00094728,51,5.1,2002,5,20
2002-05-21,TAVG,GHCND:USW00094728,52,5.2,2002,5,21
2002-05-22,TAVG,GHCND:USW00094728,57,5.7,2002,5,22
2002-05-23,TAVG,GHCND:USW00094728,62,6.2,2002,5,23
2002-05-24,TAVG,GHCND:USW00094728,70,7.0,2002,5,24
2002-05-25,TAVG,GHCND:USW00094728,64,6.4,2002,5,25
2002-05-26,TAVG,GHCND:USW00094728,63,6.3,2002,5,26
2002-05-27,TAVG,GHCND:USW00094728,68,6.8,2002,5,27
2002-05-28,TAVG,GHCND:USW00094728,70,7.0,2002,5,28
2002-05-29,TAVG,GHCND:USW00094728,71,7.1,2002,5,29
2002-05-30,TAVG,GHCND:USW00094728,71,7.1,2002,5,30
2002-05-31,TAVG,GHCND:USW00094728,76,7.6,2002,5,31
2002-06-01,TAVG,GHCND:USW00094728,75,7.5,2002,6,1
2002-06-02,TAVG,GHCND:USW00094728,70,7.0,2002,6,2
2002-06-03,TAVG,GHCND:USW00094728,65,6.5,2002,6,3
2002-06-04,TAVG,GHCND:USW00094728,66,6.6,2002,6,4
2002-06-05,TAVG,GHCND:USW00094728,75,7.5,2002,6,5
2002-06-06,TAVG,GHCND:USW00094728,68,6.8,2002,6,6
2002-06-07,TAVG,GHCND:USW00094728,62,6.2,2002,6,7
2002-06-08,TAVG,GHCND:USW00094728,62,6.2,2002,6,8
2002-06-09,TAVG,GHCND:USW00094728,70,7.0,2002,6,9
2002-06-10,TAVG,GHCND:USW00094728,73,7.3,2002,6,10
2002-06-11,TAVG,GHCND:USW00094728,77,7.7,2002,6,11
2002-06-12,TAVG,GHCND:USW00094728,73,7.3,2002,6,12
2002-06-13,TAVG,GHCND:USW00094728,62,6.2,2002,6,13
2002-06-14,TAVG,GHCND:USW00094728,60,6.0,2002,6,14
2002-06-15,TAVG,GHCND:USW00094728,59,5.9,2002,6,15
2002-06-16,TAVG,GHCND:USW00094728,68,6.8,2002,6,16
2002-06-17,TAVG,GHCND:USW00094728,68,6.8,2002,6,17
2002-06-18,TAVG,GHCND:USW00094728,68,6.8,2002,6,18
2002-06-19,TAVG,GHCND:USW00094728,71,7.1,2002,6,19
2002-06-20,TAVG,GHCND:USW00094728,72,7.2,2002,6,20
2002-06-21,TAVG,GHCND:USW00094728,73,7.3,2002,6,21
2002-06-22,TAVG,GHCND:USW00094728,77,7.7,2002,6,22
2002-06-23,TAVG,GHCND:USW00094728,79,7.9,2002,6,23
2002-06-24,TAVG,GHCND:USW00094728,82,8.2,2002,6,24
2002-06-25,TAVG,GHCND:USW00094728,79,7.9,2002,6,25
2002-06-26,TAVG,GHCND:USW00094728,84,8.4,2002,6,26
2002-06-27,TAVG,GHCND:USW00094728,80,8.0,2002,6,27
2002-06-28,TAVG,GHCND:USW00094728,77,7.7,2002,6,28
2002-06-29,TAVG,GHCND:USW00094728,77,7.7,2002,6,29
2002-07-01,TAVG,GHCND:USW00094728,80,8.0,2002,7,1
2002-07-02,TAVG,GHCND:USW00094728,85,8.5,2002,7,2
2002-07-03,TAVG,GHCND:USW00094728,89,8.9,2002,7,3
2002-07-04,TAVG,GHCND:USW00094728,89,8.9,2002,7,4
2002-07-05,TAVG,GHCND:USW00094728,78,7.8,2002,7,5
2002-07-06,TAVG,GHCND:USW00094728,74,7.4,2002,7,6
2002-07-07,TAVG,GHCND:USW00094728,78,7.8,2002,7,7
2002-07-08,TAVG,GHCND:USW00094728,80,8.0,2002,7,8
2002-07-09,TAVG,GHCND:USW00094728,84,8.4,2002,7,9
2002-07-10,TAVG,GHCND:USW00094728,76,7.6,2002,7,10
2002-07-11,TAVG,GHCND:USW00094728,70,7.0,2002,7,11
2002-07-12,TAVG,GHCND:USW00094728,72,7.2,2002,7,12
2002-07-13,TAVG,GHCND:USW00094728,74,7.4,2002,7,13
2002-07-14,TAVG,GHCND:USW00094728,76,7.6,2002,7,14
2002-07-15,TAVG,GHCND:USW00094728,81,8.1,2002,7,15
2002-07-16,TAVG,GHCND:USW00094728,79,7.9,2002,7,16
2002-07-17,TAVG,GHCND:USW00094728,79,7.9,2002,7,17
